Station_Name,Year,Month,Rainfall,Block
Rangpur,1984,1,28,B59
Rangpur,1984,2,4,B59
Rangpur,1984,3,17,B59
Rangpur,1984,4,116,B59
Rangpur,1984,5,545,B59
Rangpur,1984,6,989,B59
Rangpur,1984,7,812,B59
Rangpur,1984,8,376,B59
Rangpur,1984,9,684,B59
Rangpur,1984,10,172,B59
Rangpur,1984,11,0,B59
Rangpur,1984,12,5,B59
Rangpur,1985,1,0,B59
Rangpur,1985,2,33,B59
Rangpur,1985,3,44,B59
Rangpur,1985,4,237,B59
Rangpur,1985,5,352,B59
Rangpur,1985,6,569,B59
Rangpur,1985,7,770,B59
Rangpur,1985,8,331,B59
Rangpur,1985,9,398,B59
Rangpur,1985,10,127,B59
Rangpur,1985,11,0,B59
Rangpur,1985,12,21,B59
Rangpur,1986,1,0,B59
Rangpur,1986,2,0,B59
Rangpur,1986,3,2,B59
Rangpur,1986,4,106,B59
Rangpur,1986,5,265,B59
Rangpur,1986,6,383,B59
Rangpur,1986,7,452,B59
Rangpur,1986,8,283,B59
Rangpur,1986,9,518,B59
Rangpur,1986,10,196,B59
Rangpur,1986,11,27,B59
Rangpur,1986,12,32,B59
Rangpur,1987,1,0,B59
Rangpur,1987,2,20,B59
Rangpur,1987,3,84,B59
Rangpur,1987,4,57,B59
Rangpur,1987,5,155,B59
Rangpur,1987,6,485,B59
Rangpur,1987,7,1314,B59
Rangpur,1987,8,557,B59
Rangpur,1987,9,353,B59
Rangpur,1987,10,216,B59
Rangpur,1987,11,6,B59
Rangpur,1987,12,0,B59
Rangpur,1988,1,0,B59
Rangpur,1988,2,33,B59
Rangpur,1988,3,37,B59
Rangpur,1988,4,165,B59
Rangpur,1988,5,285,B59
Rangpur,1988,6,369,B59
Rangpur,1988,7,451,B59
Rangpur,1988,8,633,B59
Rangpur,1988,9,496,B59
Rangpur,1988,10,19,B59
Rangpur,1988,11,35,B59
Rangpur,1988,12,1,B59
Rangpur,1989,1,7,B59
Rangpur,1989,2,18,B59
Rangpur,1989,3,2,B59
Rangpur,1989,4,0,B59
Rangpur,1989,5,335,B59
Rangpur,1989,6,219,B59
Rangpur,1989,7,719,B59
Rangpur,1989,8,110,B59
Rangpur,1989,9,414,B59
Rangpur,1989,10,48,B59
Rangpur,1989,11,4,B59
Rangpur,1989,12,2,B59
Rangpur,1990,1,1,B59
Rangpur,1990,2,57,B59
Rangpur,1990,3,82,B59
Rangpur,1990,4,134,B59
Rangpur,1990,5,354,B59
Rangpur,1990,6,393,B59
Rangpur,1990,7,306,B59
Rangpur,1990,8,396,B59
Rangpur,1990,9,439,B59
Rangpur,1990,10,325,B59
Rangpur,1990,11,0,B59
Rangpur,1990,12,0,B59
Rangpur,1991,1,38,B59
Rangpur,1991,2,1,B59
Rangpur,1991,3,1,B59
Rangpur,1991,4,41,B59
Rangpur,1991,5,302,B59
Rangpur,1991,6,593,B59
Rangpur,1991,7,162,B59
Rangpur,1991,8,264,B59
Rangpur,1991,9,726,B59
Rangpur,1991,10,106,B59
Rangpur,1991,11,2,B59
Rangpur,1991,12,27,B59
Rangpur,1992,1,13,B59
Rangpur,1992,2,10,B59
Rangpur,1992,3,0,B59
Rangpur,1992,4,89,B59
Rangpur,1992,5,245,B59
Rangpur,1992,6,348,B59
Rangpur,1992,7,248,B59
Rangpur,1992,8,367,B59
Rangpur,1992,9,552,B59
Rangpur,1992,10,129,B59
Rangpur,1992,11,4,B59
Rangpur,1992,12,2,B59
Rangpur,1993,1,49,B59
Rangpur,1993,2,0,B59
Rangpur,1993,3,30,B59
Rangpur,1993,4,62,B59
Rangpur,1993,5,190,B59
Rangpur,1993,6,633,B59
Rangpur,1993,7,499,B59
Rangpur,1993,8,572,B59
Rangpur,1993,9,358,B59
Rangpur,1993,10,91,B59
Rangpur,1993,11,26,B59
Rangpur,1993,12,0,B59
Rangpur,1994,1,16,B59
Rangpur,1994,2,29,B59
Rangpur,1994,3,28,B59
Rangpur,1994,4,49,B59
Rangpur,1994,5,212,B59
Rangpur,1994,6,427,B59
Rangpur,1994,7,202,B59
Rangpur,1994,8,97,B59
Rangpur,1994,9,135,B59
Rangpur,1994,10,106,B59
Rangpur,1994,11,0,B59
Rangpur,1994,12,0,B59
Rangpur,1995,1,3,B59
Rangpur,1995,2,3,B59
Rangpur,1995,3,4,B59
Rangpur,1995,4,1,B59
Rangpur,1995,5,158,B59
Rangpur,1995,6,369,B59
Rangpur,1995,7,568,B59
Rangpur,1995,8,388,B59
Rangpur,1995,9,804,B59
Rangpur,1995,10,51,B59
Rangpur,1995,11,109,B59
Rangpur,1995,12,3,B59
Rangpur,1996,1,13,B59
Rangpur,1996,2,0,B59
Rangpur,1996,3,0,B59
Rangpur,1996,4,39,B59
Rangpur,1996,5,232,B59
Rangpur,1996,6,396,B59
Rangpur,1996,7,479,B59
Rangpur,1996,8,353,B59
Rangpur,1996,9,333,B59
Rangpur,1996,10,159,B59
Rangpur,1996,11,0,B59
Rangpur,1996,12,0,B59
Rangpur,1997,1,19,B59
Rangpur,1997,2,14,B59
Rangpur,1997,3,3,B59
Rangpur,1997,4,113,B59
Rangpur,1997,5,230,B59
Rangpur,1997,6,276,B59
Rangpur,1997,7,523,B59
Rangpur,1997,8,338,B59
Rangpur,1997,9,410,B59
Rangpur,1997,10,16,B59
Rangpur,1997,11,2,B59
Rangpur,1997,12,27,B59
Rangpur,1998,1,0,B59
Rangpur,1998,2,12,B59
Rangpur,1998,3,50,B59
Rangpur,1998,4,173,B59
Rangpur,1998,5,202,B59
Rangpur,1998,6,333,B59
Rangpur,1998,7,473,B59
Rangpur,1998,8,458,B59
Rangpur,1998,9,255,B59
Rangpur,1998,10,409,B59
Rangpur,1998,11,0,B59
Rangpur,1998,12,0,B59
Rangpur,1999,1,0,B59
Rangpur,1999,2,0,B59
Rangpur,1999,3,7,B59
Rangpur,1999,4,228,B59
Rangpur,1999,5,336,B59
Rangpur,1999,6,447,B59
Rangpur,1999,7,436,B59
Rangpur,1999,8,829,B59
Rangpur,1999,9,337,B59
Rangpur,1999,10,303,B59
Rangpur,1999,11,8,B59
Rangpur,1999,12,0,B59
Rangpur,2000,1,1,B59
Rangpur,2000,2,15,B59
Rangpur,2000,3,3,B59
Rangpur,2000,4,283,B59
Rangpur,2000,5,416,B59
Rangpur,2000,6,438,B59
Rangpur,2000,7,166,B59
Rangpur,2000,8,232,B59
Rangpur,2000,9,172,B59
Rangpur,2000,10,19,B59
Rangpur,2000,11,0,B59
Rangpur,2000,12,0,B59
Rangpur,2001,1,0,B59
Rangpur,2001,2,1,B59
Rangpur,2001,3,23,B59
Rangpur,2001,4,38,B59
Rangpur,2001,5,235,B59
Rangpur,2001,6,481,B59
Rangpur,2001,7,341,B59
Rangpur,2001,8,346,B59
Rangpur,2001,9,550,B59
Rangpur,2001,10,470,B59
Rangpur,2001,11,7,B59
Rangpur,2001,12,0,B59
Rangpur,2002,1,8,B59
Rangpur,2002,2,6,B59
Rangpur,2002,3,38,B59
Rangpur,2002,4,376,B59
Rangpur,2002,5,290,B59
Rangpur,2002,6,913,B59
Rangpur,2002,7,582,B59
Rangpur,2002,8,287,B59
Rangpur,2002,9,521,B59
Rangpur,2002,10,99,B59
Rangpur,2002,11,7,B59
Rangpur,2002,12,0,B59
Rangpur,2003,1,8,B59
Rangpur,2003,2,23,B59
Rangpur,2003,3,109,B59
Rangpur,2003,4,143,B59
Rangpur,2003,5,160,B59
Rangpur,2003,6,573,B59
Rangpur,2003,7,633,B59
Rangpur,2003,8,183,B59
Rangpur,2003,9,206,B59
Rangpur,2003,10,340,B59
Rangpur,2003,11,0,B59
Rangpur,2003,12,24,B59
Rangpur,2004,1,9,B59
Rangpur,2004,2,0,B59
Rangpur,2004,3,39,B59
Rangpur,2004,4,196,B59
Rangpur,2004,5,347,B59
Rangpur,2004,6,352,B59
Rangpur,2004,7,653,B59
Rangpur,2004,8,133,B59
Rangpur,2004,9,464,B59
Rangpur,2004,10,484,B59
Rangpur,2004,11,0,B59
Rangpur,2004,12,3,B59
Rangpur,2005,1,11,B59
Rangpur,2005,2,9,B59
Rangpur,2005,3,61,B59
Rangpur,2005,4,93,B59
Rangpur,2005,5,271,B59
Rangpur,2005,6,428,B59
Rangpur,2005,7,671,B59
Rangpur,2005,8,400,B59
Rangpur,2005,9,328,B59
Rangpur,2005,10,581,B59
Rangpur,2005,11,0,B59
Rangpur,2005,12,0,B59
Rangpur,2006,1,0,B59
Rangpur,2006,2,1,B59
Rangpur,2006,3,2,B59
Rangpur,2006,4,85,B59
Rangpur,2006,5,367,B59
Rangpur,2006,6,472,B59
Rangpur,2006,7,271,B59
Rangpur,2006,8,96,B59
Rangpur,2006,9,235,B59
Rangpur,2006,10,120,B59
Rangpur,2006,11,8,B59
Rangpur,2006,12,25,B59
Rangpur,2007,1,0,B59
Rangpur,2007,2,47,B59
Rangpur,2007,3,16,B59
Rangpur,2007,4,39,B59
Rangpur,2007,5,233,B59
Rangpur,2007,6,568,B59
Rangpur,2007,7,558,B59
Rangpur,2007,8,149,B59
Rangpur,2007,9,277,B59
Rangpur,2007,10,138,B59
Rangpur,2007,11,12,B59
Rangpur,2007,12,0,B59
Rangpur,2008,1,36,B59
Rangpur,2008,2,1,B59
Rangpur,2008,3,49,B59
Rangpur,2008,4,74,B59
Rangpur,2008,5,273,B59
Rangpur,2008,6,444,B59
Rangpur,2008,7,232,B59
Rangpur,2008,8,396,B59
Rangpur,2008,9,227,B59
Rangpur,2008,10,175,B59
Rangpur,2008,11,0,B59
Rangpur,2008,12,0,B59
Rangpur,2009,1,0,B59
Rangpur,2009,2,0,B59
Rangpur,2009,3,9,B59
Rangpur,2009,4,158,B59
Rangpur,2009,5,270,B59
Rangpur,2009,6,336,B59
Rangpur,2009,7,304,B59
Rangpur,2009,8,832,B59
Rangpur,2009,9,77,B59
Rangpur,2009,10,231,B59
Rangpur,2009,11,0,B59
Rangpur,2009,12,0,B59
Rangpur,2010,1,0,B59
Rangpur,2010,2,0,B59
Rangpur,2010,3,0,B59
Rangpur,2010,4,169,B59
Rangpur,2010,5,237,B59
Rangpur,2010,6,650,B59
Rangpur,2010,7,346,B59
Rangpur,2010,8,240,B59
Rangpur,2010,9,332,B59
Rangpur,2010,10,122,B59
Rangpur,2010,11,4,B59
Rangpur,2010,12,2,B59
Rangpur,2011,1,0,B59
Rangpur,2011,2,20,B59
Rangpur,2011,3,13,B59
Rangpur,2011,4,28,B59
Rangpur,2011,5,261,B59
Rangpur,2011,6,306,B59
Rangpur,2011,7,389,B59
Rangpur,2011,8,542,B59
Rangpur,2011,9,366,B59
Rangpur,2011,10,6,B59
Rangpur,2011,11,1,B59
Rangpur,2011,12,0,B59
Rangpur,2012,1,7,B59
Rangpur,2012,2,2,B59
Rangpur,2012,3,2,B59
Rangpur,2012,4,191,B59
Rangpur,2012,5,212,B59
Rangpur,2012,6,369,B59
Rangpur,2012,7,445,B59
Rangpur,2012,8,187,B59
Rangpur,2012,9,405,B59
Rangpur,2012,10,57,B59
Rangpur,2012,11,0,B59
Rangpur,2012,12,0,B59
Rangpur,2013,1,0,B59
Rangpur,2013,2,14,B59
Rangpur,2013,3,4,B59
Rangpur,2013,4,115,B59
Rangpur,2013,5,383,B59
Rangpur,2013,6,327,B59
Rangpur,2013,7,296,B59
Rangpur,2013,8,268,B59
Rangpur,2013,9,229,B59
Rangpur,2013,10,280,B59
Rangpur,2013,11,0,B59
Rangpur,2013,12,0,B59
Rangpur,2014,1,0,B59
Rangpur,2014,2,26,B59
Rangpur,2014,3,1,B59
Rangpur,2014,4,15,B59
Rangpur,2014,5,214,B59
Rangpur,2014,6,255,B59
Rangpur,2014,7,110,B59
Rangpur,2014,8,362,B59
Rangpur,2014,9,599,B59
Rangpur,2014,10,53,B59
Rangpur,2014,11,0,B59
Rangpur,2014,12,0,B59
Rangpur,2015,1,25,B59
Rangpur,2015,2,24,B59
Rangpur,2015,3,15,B59
Rangpur,2015,4,123,B59
Rangpur,2015,5,298,B59
Rangpur,2015,6,524,B59
Rangpur,2015,7,234,B59
Rangpur,2015,8,687,B59
Rangpur,2015,9,484,B59
Rangpur,2015,10,3,B59
Rangpur,2015,11,0,B59
Rangpur,2015,12,0,B59
Rangpur,2016,1,12,B59
Rangpur,2016,2,0,B59
Rangpur,2016,3,123,B59
Rangpur,2016,4,49,B59
Rangpur,2016,5,313,B59
Rangpur,2016,6,390,B59
Rangpur,2016,7,749,B59
Rangpur,2016,8,118,B59
Rangpur,2016,9,285,B59
Rangpur,2016,10,120,B59
Rangpur,2016,11,0,B59
Rangpur,2016,12,6,B59
Rangpur,2017,1,3,B59
Rangpur,2017,2,0,B59
Rangpur,2017,3,120,B59
Rangpur,2017,4,172,B59
Rangpur,2017,5,358,B59
Rangpur,2017,6,97,B59
Rangpur,2017,7,344,B59
Rangpur,2017,8,547,B59
Rangpur,2017,9,105,B59
Rangpur,2017,10,146,B59
Rangpur,2017,11,0,B59
Rangpur,2017,12,0,B59
Rangpur,2018,1,0,B59
Rangpur,2018,2,0,B59
Rangpur,2018,3,13,B59
Rangpur,2018,4,151,B59
Rangpur,2018,5,365,B59
Rangpur,2018,6,347,B59
Rangpur,2018,7,169,B59
Rangpur,2018,8,213,B59
Rangpur,2018,9,144,B59
Rangpur,2018,10,33,B59
Rangpur,2018,11,0,B59
Rangpur,2018,12,7,B59
Rangpur,2019,1,0,B59
Rangpur,2019,2,28,B59
Rangpur,2019,3,2,B59
Rangpur,2019,4,141,B59
Rangpur,2019,5,347,B59
Rangpur,2019,6,288,B59
Rangpur,2019,7,594,B59
Rangpur,2019,8,223,B59
Rangpur,2019,9,517,B59
Rangpur,2019,10,149,B59
Rangpur,2019,11,0,B59
Rangpur,2019,12,0,B59
Rangpur,2020,1,7,B59
Rangpur,2020,2,2,B59
Rangpur,2020,3,32,B59
Rangpur,2020,4,194,B59
Rangpur,2020,5,347,B59
Rangpur,2020,6,390,B59
Rangpur,2020,7,803,B59
Rangpur,2020,8,181,B59
Rangpur,2020,9,1035,B59
Rangpur,2020,10,119,B59
Rangpur,2020,11,0,B59
Rangpur,2020,12,0,B59
Rangpur,2021,1,0,B59
Rangpur,2021,2,0,B59
Rangpur,2021,3,9,B59
Rangpur,2021,4,54,B59
Rangpur,2021,5,312,B59
Rangpur,2021,6,241,B59
Rangpur,2021,7,170,B59
Rangpur,2021,8,448,B59
Rangpur,2021,9,193,B59
Rangpur,2021,10,386,B59
Rangpur,2021,11,0,B59
Rangpur,2021,12,5,B59
Rangpur,2023,1,0,B59
Rangpur,2023,2,0,B59
Rangpur,2023,3,63,B59
Rangpur,2023,4,37,B59
Rangpur,2023,5,196,B59
Rangpur,2023,6,428,B59
Rangpur,2023,7,144,B59
Rangpur,2023,8,493,B59
Rangpur,2023,9,389,B59
Rangpur,2023,10,164,B59
Rangpur,2023,11,4,B59
Rangpur,2023,12,13,B59
Rangpur,2022,1,8,B59
Rangpur,2022,2,82,B59
Rangpur,2022,3,0,B59
Rangpur,2022,4,178,B59
Rangpur,2022,5,276,B59
Rangpur,2022,6,585,B59
Rangpur,2022,7,246,B59
Rangpur,2022,8,309,B59
Rangpur,2022,9,164,B59
Rangpur,2022,10,73,B59
Rangpur,2022,11,0,B59
Rangpur,2022,12,0,B59
Sandwip,1966,5,154,B59
Sandwip,1966,6,591,B59
Sandwip,1966,7,709,B59
Sandwip,1966,8,790,B59
Sandwip,1966,9,771,B59
Sandwip,1966,10,269,B59
Sandwip,1966,11,31,B59
Sandwip,1966,12,125,B59
Sandwip,1967,1,6,B59
Sandwip,1967,2,0,B59
Sandwip,1967,3,68,B59
Sandwip,1967,4,294,B59
Sandwip,1967,5,149,B59
Sandwip,1967,6,295,B59
Sandwip,1967,7,509,B59
Sandwip,1967,8,629,B59
Sandwip,1967,9,841,B59
Sandwip,1967,10,232,B59
Sandwip,1967,11,0,B59
Sandwip,1967,12,0,B59
Sandwip,1968,1,0,B59
Sandwip,1968,2,28,B59
Sandwip,1968,3,0,B59
Sandwip,1968,4,15,B59
Sandwip,1968,5,265,B59
Sandwip,1968,6,1024,B59
Sandwip,1968,7,998,B59
Sandwip,1968,8,504,B59
Sandwip,1968,9,177,B59
Sandwip,1968,10,32,B59
Sandwip,1968,11,0,B59
Sandwip,1968,12,1,B59
Sandwip,1969,1,0,B59
Sandwip,1969,2,0,B59
Sandwip,1969,3,0,B59
Sandwip,1969,4,172,B59
Sandwip,1969,5,151,B59
Sandwip,1969,6,428,B59
Sandwip,1969,7,944,B59
Sandwip,1969,8,978,B59
Sandwip,1969,9,279,B59
Sandwip,1969,11,0,B59
Sandwip,1969,12,0,B59
Sandwip,1970,1,0,B59
Sandwip,1970,2,27,B59
Sandwip,1970,3,57,B59
Sandwip,1970,4,231,B59
Sandwip,1970,5,150,B59
Sandwip,1970,6,327,B59
Sandwip,1970,7,812,B59
Sandwip,1970,8,597,B59
Sandwip,1970,9,282,B59
Sandwip,1970,10,428,B59
Sandwip,1970,11,148,B59
Sandwip,1970,12,0,B59
Sandwip,1971,1,4,B59
Sandwip,1971,2,1,B59
Sandwip,1971,3,0,B59
Sandwip,1971,4,159,B59
Sandwip,1971,5,263,B59
Sandwip,1971,6,922,B59
Sandwip,1971,7,780,B59
Sandwip,1971,8,1113,B59
Sandwip,1971,9,273,B59
Sandwip,1971,10,260,B59
Sandwip,1971,11,175,B59
Sandwip,1971,12,0,B59
Sandwip,1972,1,0,B59
Sandwip,1972,2,16,B59
Sandwip,1972,3,14,B59
Sandwip,1972,4,45,B59
Sandwip,1972,5,253,B59
Sandwip,1972,6,1055,B59
Sandwip,1972,7,624,B59
Sandwip,1972,8,1029,B59
Sandwip,1972,9,148,B59
Sandwip,1972,10,326,B59
Sandwip,1972,11,3,B59
Sandwip,1972,12,0,B59
Sandwip,1973,1,2,B59
Sandwip,1973,2,20,B59
Sandwip,1973,3,95,B59
Sandwip,1973,4,206,B59
Sandwip,1973,5,620,B59
Sandwip,1973,6,580,B59
Sandwip,1973,7,717,B59
Sandwip,1973,8,854,B59
Sandwip,1973,9,634,B59
Sandwip,1973,10,65,B59
Sandwip,1973,11,356,B59
Sandwip,1973,12,41,B59
Sandwip,1974,1,22,B59
Sandwip,1974,2,0,B59
Sandwip,1974,3,207,B59
Sandwip,1974,4,114,B59
Sandwip,1974,5,251,B59
Sandwip,1974,6,783,B59
Sandwip,1974,7,1314,B59
Sandwip,1974,8,533,B59
Sandwip,1974,9,369,B59
Sandwip,1974,10,221,B59
Sandwip,1974,11,105,B59
Sandwip,1974,12,0,B59
Sandwip,1976,1,0,B59
Sandwip,1976,2,0,B59
Sandwip,1976,3,0,B59
Sandwip,1976,4,0,B59
Sandwip,1976,5,175,B59
Sandwip,1976,6,866,B59
Sandwip,1976,7,1064,B59
Sandwip,1976,8,975,B59
Sandwip,1976,9,466,B59
Sandwip,1976,10,336,B59
Sandwip,1976,11,44,B59
Sandwip,1976,12,0,B59
Sandwip,1977,1,0,B59
Sandwip,1977,2,77,B59
Sandwip,1977,3,0,B59
Sandwip,1977,4,507,B59
Sandwip,1977,5,315,B59
Sandwip,1977,6,1065,B59
Sandwip,1977,7,1093,B59
Sandwip,1977,8,729,B59
Sandwip,1977,9,320,B59
Sandwip,1977,10,55,B59
Sandwip,1977,11,38,B59
Sandwip,1977,12,0,B59
Sandwip,1978,1,0,B59
Sandwip,1978,2,0,B59
Sandwip,1978,3,11,B59
Sandwip,1978,4,187,B59
Sandwip,1978,5,527,B59
Sandwip,1978,6,425,B59
Sandwip,1978,7,361,B59
Sandwip,1978,8,711,B59
Sandwip,1978,9,479,B59
Sandwip,1978,10,90,B59
Sandwip,1978,11,0,B59
Sandwip,1978,12,0,B59
Sandwip,1979,1,4,B59
Sandwip,1979,2,7,B59
Sandwip,1979,3,2,B59
Sandwip,1979,4,47,B59
Sandwip,1979,5,62,B59
Sandwip,1979,6,700,B59
Sandwip,1979,7,670,B59
Sandwip,1979,8,618,B59
Sandwip,1979,9,388,B59
Sandwip,1979,10,54,B59
Sandwip,1979,11,5,B59
Sandwip,1979,12,51,B59
Sandwip,1980,1,0,B59
Sandwip,1980,2,48,B59
Sandwip,1980,3,74,B59
Sandwip,1980,4,46,B59
Sandwip,1980,5,784,B59
Sandwip,1980,6,233,B59
Sandwip,1980,7,1555,B59
Sandwip,1980,8,682,B59
Sandwip,1980,9,288,B59
Sandwip,1980,10,290,B59
Sandwip,1980,11,0,B59
Sandwip,1980,12,0,B59
Sandwip,1981,1,42,B59
Sandwip,1981,2,1,B59
Sandwip,1981,3,143,B59
Sandwip,1981,4,474,B59
Sandwip,1981,5,325,B59
Sandwip,1981,6,264,B59
Sandwip,1981,7,917,B59
Sandwip,1981,8,662,B59
Sandwip,1981,9,537,B59
Sandwip,1981,10,50,B59
Sandwip,1981,11,0,B59
Sandwip,1981,12,25,B59
Sandwip,1982,1,0,B59
Sandwip,1982,2,41,B59
Sandwip,1982,3,15,B59
Sandwip,1982,4,246,B59
Sandwip,1982,5,25,B59
Sandwip,1982,6,946,B59
Sandwip,1982,7,478,B59
Sandwip,1982,8,1155,B59
Sandwip,1982,9,352,B59
Sandwip,1982,10,149,B59
Sandwip,1982,11,13,B59
Sandwip,1982,12,0,B59
Sandwip,1983,1,31,B59
Sandwip,1983,2,24,B59
Sandwip,1983,3,51,B59
Sandwip,1983,4,308,B59
Sandwip,1983,5,345,B59
Sandwip,1983,6,390,B59
Sandwip,1983,7,1077,B59
Sandwip,1983,8,844,B59
Sandwip,1983,9,435,B59
Sandwip,1983,10,529,B59
Sandwip,1983,11,65,B59
Sandwip,1983,12,17,B59
Sandwip,1984,1,0,B59
Sandwip,1984,2,0,B59
Sandwip,1984,3,0,B59
Sandwip,1984,4,180,B59
Sandwip,1984,5,363,B59
Sandwip,1984,6,747,B59
Sandwip,1984,7,852,B59
Sandwip,1984,8,237,B59
Sandwip,1984,9,43,B59
Sandwip,1984,10,207,B59
Sandwip,1984,11,0,B59
Sandwip,1984,12,9,B59
Sandwip,1985,1,1,B59
Sandwip,1985,2,1,B59
Sandwip,1985,3,89,B59
Sandwip,1985,4,156,B59
Sandwip,1985,5,426,B59
Sandwip,1985,6,792,B59
Sandwip,1985,7,916,B59
Sandwip,1985,8,799,B59
Sandwip,1985,9,258,B59
Sandwip,1985,10,104,B59
Sandwip,1985,11,104,B59
Sandwip,1985,12,0,B59
Sandwip,1986,1,12,B59
Sandwip,1986,2,0,B59
Sandwip,1986,3,3,B59
Sandwip,1986,4,156,B59
Sandwip,1986,5,188,B59
Sandwip,1986,6,599,B59
Sandwip,1986,7,785,B59
Sandwip,1986,8,406,B59
Sandwip,1986,9,535,B59
Sandwip,1986,10,119,B59
Sandwip,1986,11,194,B59
Sandwip,1986,12,0,B59
Sandwip,1987,1,0,B59
Sandwip,1987,2,0,B59
Sandwip,1987,3,35,B59
Sandwip,1987,4,289,B59
Sandwip,1987,5,98,B59
Sandwip,1987,6,366,B59
Sandwip,1987,7,1141,B59
Sandwip,1987,8,664,B59
Sandwip,1987,9,621,B59
Sandwip,1987,10,73,B59
Sandwip,1987,11,56,B59
Sandwip,1987,12,22,B59
Sandwip,1988,1,0,B59
Sandwip,1988,2,26,B59
Sandwip,1988,3,22,B59
Sandwip,1988,4,166,B59
Sandwip,1988,5,397,B59
Sandwip,1988,6,799,B59
Sandwip,1988,7,782,B59
Sandwip,1988,8,682,B59
Sandwip,1988,9,619,B59
Sandwip,1988,10,221,B59
Sandwip,1988,11,73,B59
Sandwip,1988,12,0,B59
Sandwip,1989,1,0,B59
Sandwip,1989,2,11,B59
Sandwip,1989,3,14,B59
Sandwip,1989,4,217,B59
Sandwip,1989,5,143,B59
Sandwip,1989,6,625,B59
Sandwip,1989,7,450,B59
Sandwip,1989,8,88,B59
Sandwip,1989,9,572,B59
Sandwip,1989,10,674,B59
Sandwip,1989,11,0,B59
Sandwip,1989,12,0,B59
Sandwip,1990,1,0,B59
Sandwip,1990,2,54,B59
Sandwip,1990,3,196,B59
Sandwip,1990,4,213,B59
Sandwip,1990,5,255,B59
Sandwip,1990,6,561,B59
Sandwip,1990,7,1007,B59
Sandwip,1990,8,359,B59
Sandwip,1990,9,412,B59
Sandwip,1990,10,462,B59
Sandwip,1990,11,47,B59
Sandwip,1990,12,48,B59
Sandwip,1991,1,0,B59
Sandwip,1991,2,4,B59
Sandwip,1991,3,6,B59
Sandwip,1991,5,219,B59
Sandwip,1991,6,861,B59
Sandwip,1991,7,701,B59
Sandwip,1991,8,431,B59
Sandwip,1991,9,553,B59
Sandwip,1991,10,103,B59
Sandwip,1991,11,78,B59
Sandwip,1991,12,12,B59
Sandwip,1992,1,0,B59
Sandwip,1992,2,61,B59
Sandwip,1992,3,1,B59
Sandwip,1992,4,4,B59
Sandwip,1992,5,192,B59
Sandwip,1992,6,473,B59
Sandwip,1992,7,491,B59
Sandwip,1992,8,681,B59
Sandwip,1992,9,584,B59
Sandwip,1992,10,332,B59
Sandwip,1992,11,41,B59
Sandwip,1992,12,21,B59
Sandwip,1993,1,20,B59
Sandwip,1993,2,127,B59
Sandwip,1993,3,293,B59
Sandwip,1993,4,106,B59
Sandwip,1993,5,463,B59
Sandwip,1993,6,705,B59
Sandwip,1993,7,604,B59
Sandwip,1993,8,669,B59
Sandwip,1993,9,309,B59
Sandwip,1993,10,125,B59
Sandwip,1993,11,1,B59
Sandwip,1993,12,0,B59
Sandwip,1994,1,4,B59
Sandwip,1994,2,0,B59
Sandwip,1994,3,211,B59
Sandwip,1994,4,230,B59
Sandwip,1994,5,213,B59
Sandwip,1994,6,833,B59
Sandwip,1994,7,405,B59
Sandwip,1994,8,487,B59
Sandwip,1994,9,428,B59
Sandwip,1994,10,107,B59
Sandwip,1994,11,6,B59
Sandwip,1994,12,0,B59
Sandwip,1995,1,0,B59
Sandwip,1995,2,65,B59
Sandwip,1995,3,74,B59
Sandwip,1995,4,37,B59
Sandwip,1995,5,255,B59
Sandwip,1995,6,381,B59
Sandwip,1995,7,620,B59
Sandwip,1995,8,143,B59
Sandwip,1995,9,186,B59
Sandwip,1995,10,148,B59
Sandwip,1995,11,325,B59
Sandwip,1995,12,0,B59
Sandwip,1996,1,0,B59
Sandwip,1996,2,44,B59
Sandwip,1996,3,21,B59
Sandwip,1996,4,105,B59
Sandwip,1996,5,289,B59
Sandwip,1996,6,451,B59
Sandwip,1996,7,430,B59
Sandwip,1996,8,1087,B59
Sandwip,1996,9,406,B59
Sandwip,1996,10,447,B59
Sandwip,1996,11,27,B59
Sandwip,1996,12,0,B59
Sandwip,1997,1,1,B59
Sandwip,1997,2,23,B59
Sandwip,1997,3,79,B59
Sandwip,1997,4,81,B59
Sandwip,1997,5,234,B59
Sandwip,1997,6,405,B59
Sandwip,1997,7,983,B59
Sandwip,1997,8,666,B59
Sandwip,1997,9,568,B59
Sandwip,1997,10,73,B59
Sandwip,1997,11,18,B59
Sandwip,1997,12,12,B59
Sandwip,1998,1,41,B59
Sandwip,1998,2,30,B59
Sandwip,1998,3,128,B59
Sandwip,1998,4,197,B59
Sandwip,1998,5,466,B59
Sandwip,1998,6,381,B59
Sandwip,1998,7,990,B59
Sandwip,1998,8,1296,B59
Sandwip,1998,9,374,B59
Sandwip,1998,10,218,B59
Sandwip,1998,11,133,B59
Sandwip,1998,12,0,B59
Sandwip,1999,1,0,B59
Sandwip,1999,2,0,B59
Sandwip,1999,3,0,B59
Sandwip,1999,4,14,B59
Sandwip,1999,5,582,B59
Sandwip,1999,6,768,B59
Sandwip,1999,7,964,B59
Sandwip,1999,8,956,B59
Sandwip,1999,9,410,B59
Sandwip,1999,10,363,B59
Sandwip,1999,11,0,B59
Sandwip,1999,12,42,B59
Sandwip,2000,1,106,B59
Sandwip,2000,2,2,B59
