Station_Name,Year,Month,Type,Wind_Speed,Direction
Faridpur,2021,2,Minimum,1,360
Faridpur,2021,3,Maximum,2.5,270
Faridpur,2021,3,Minimum,1,140
Faridpur,2021,4,Maximum,11.5,230
Faridpur,2021,4,Minimum,1,180
Faridpur,2021,5,Maximum,10,310
Faridpur,2021,5,Minimum,1,90
Faridpur,2021,6,Maximum,4,130
Faridpur,2021,6,Minimum,1,140
Faridpur,2021,7,Maximum,7.5,110
Faridpur,2021,7,Minimum,1,180
Faridpur,2021,8,Maximum,2,180
Faridpur,2021,8,Minimum,1,130
Faridpur,2021,9,Maximum,3.5,130
Faridpur,2021,9,Minimum,1,90
Faridpur,2021,10,Maximum,4,130
Faridpur,2021,10,Minimum,1,360
Faridpur,2021,11,Maximum,2,310
Faridpur,2021,11,Minimum,1,360
Faridpur,2021,12,Maximum,3,340
Faridpur,2021,12,Minimum,1,310
Faridpur,2022,1,Maximum,2.5,290
Faridpur,2022,1,Minimum,1,310
Faridpur,2022,2,Maximum,16,90
Faridpur,2022,2,Minimum,1,230
Faridpur,2022,3,Maximum,4,180
Faridpur,2022,3,Minimum,1,340
Faridpur,2022,4,Maximum,4.5,190
Faridpur,2022,4,Minimum,2,180
Faridpur,2022,5,Maximum,7.5,310
Faridpur,2022,5,Minimum,1,90
Faridpur,2022,6,Maximum,2.5,220
Faridpur,2022,6,Minimum,1,140
Faridpur,2022,7,Maximum,3.5,90
Faridpur,2022,7,Minimum,1,200
Faridpur,2022,8,Maximum,8.5,90
Faridpur,2022,8,Minimum,1,180
Faridpur,2022,9,Maximum,3,130
Faridpur,2022,9,Minimum,1,140
Faridpur,2022,10,Maximum,13.5,310
Faridpur,2022,10,Minimum,1,180
Faridpur,2022,11,Maximum,2,320
Faridpur,2022,11,Minimum,1,320
Faridpur,2022,12,Maximum,2.5,360
Faridpur,2022,12,Minimum,1,320
Faridpur,2023,1,Maximum,3,320
Faridpur,2023,1,Minimum,1,320
Faridpur,2023,2,Maximum,4,360
Faridpur,2023,2,Minimum,1,310
Faridpur,2023,3,Maximum,4,180
Faridpur,2023,3,Minimum,2,310
Faridpur,2023,4,Maximum,3.5,130
Faridpur,2023,4,Minimum,2,310
Faridpur,2023,5,Maximum,6,270
Faridpur,2023,5,Minimum,1,310
Faridpur,2023,6,Maximum,6,190
Faridpur,2023,6,Minimum,1,320
Faridpur,2023,7,Maximum,3.5,130
Faridpur,2023,7,Minimum,1,100
Faridpur,2023,8,Maximum,5,130
Faridpur,2023,8,Minimum,1,180
Faridpur,2023,9,Maximum,3.5,130
Faridpur,2023,9,Minimum,2,130
Faridpur,2023,10,Maximum,5.5,130
Faridpur,2023,10,Minimum,1,300
Faridpur,2023,11,Maximum,5,60
Faridpur,2023,11,Minimum,1,300
Faridpur,2023,12,Maximum,2.5,290
Faridpur,2023,12,Minimum,1,350
Faridpur,2024,1,Maximum,2.5,330
Faridpur,2024,1,Minimum,1,360
Faridpur,2024,2,Maximum,3.5,200
Faridpur,2024,2,Minimum,1,350
Faridpur,2024,3,Maximum,2.5,230
Faridpur,2024,3,Minimum,2,340
Faridpur,2024,4,Maximum,3,180
Faridpur,2024,4,Minimum,1,180
Faridpur,2024,5,Maximum,8.5,200
Faridpur,2024,5,Minimum,2,180
Faridpur,2024,6,Maximum,3,130
Faridpur,2024,6,Minimum,2,130
Feni,2011,1,Maximum,4,180
Feni,2011,2,Maximum,8,180
Feni,2011,3,Maximum,12,160
Feni,2011,4,Maximum,5,130
Feni,2011,5,Maximum,8,180
Feni,2011,6,Maximum,7,130
Feni,2011,7,Maximum,8,160
Feni,2011,8,Maximum,6,140
Feni,2011,9,Maximum,5,180
Feni,2011,10,Maximum,3,180
Feni,2011,11,Maximum,3,180
Feni,2011,12,Maximum,3,270
Feni,2012,1,Maximum,4,310
Feni,2012,2,Maximum,5,230
Feni,2012,3,Maximum,6,150
Feni,2012,4,Maximum,10,270
Feni,2012,5,Maximum,12,180
Feni,2012,6,Maximum,8,180
Feni,2012,7,Maximum,10,180
Feni,2012,8,Maximum,6,130
Feni,2012,9,Maximum,5,160
Feni,2012,10,Maximum,4,160
Feni,2012,11,Maximum,4,180
Feni,2012,12,Maximum,4,310
Feni,2013,1,Maximum,3,310
Feni,2013,2,Maximum,8,290
Feni,2013,3,Maximum,8,180
Feni,2013,4,Maximum,13,260
Feni,2013,5,Maximum,12,270
Feni,2013,6,Maximum,6,160
Feni,2013,7,Maximum,8,150
Feni,2013,8,Maximum,10,180
Feni,2013,9,Maximum,6,150
Feni,2013,10,Maximum,4,180
Feni,2013,11,Maximum,3,300
Feni,2013,12,Maximum,2,310
Feni,2014,1,Maximum,4,310
Feni,2014,2,Maximum,7,290
Feni,2014,3,Maximum,8,250
Feni,2014,4,Maximum,10,270
Feni,2014,5,Maximum,8,180
Feni,2014,6,Maximum,8,230
Feni,2014,7,Maximum,8,150
Feni,2014,8,Maximum,8,150
Feni,2014,9,Maximum,10,140
Feni,2014,10,Maximum,6,230
Feni,2014,11,Maximum,4,290
Feni,2014,12,Maximum,5,310
Feni,2015,1,Maximum,6,310
Feni,2015,1,Minimum,2,130
Feni,2015,2,Maximum,5,130
Feni,2015,2,Minimum,1,180
Feni,2015,3,Maximum,8,130
Feni,2015,3,Minimum,2,90
Feni,2015,4,Maximum,8,270
Feni,2015,4,Minimum,2,130
Feni,2015,5,Maximum,6,160
Feni,2015,5,Minimum,2,130
Feni,2015,6,Maximum,8,160
Feni,2015,6,Minimum,2,180
Feni,2015,7,Maximum,8,90
Feni,2015,7,Minimum,2,180
Feni,2015,8,Maximum,12,140
Feni,2015,8,Minimum,2,130
Feni,2015,9,Maximum,6,180
Feni,2015,9,Minimum,2,130
Feni,2015,10,Maximum,4,270
Feni,2015,10,Minimum,2,150
Feni,2015,11,Maximum,5,70
Feni,2015,11,Minimum,2,50
Feni,2015,12,Maximum,4,310
Feni,2015,12,Minimum,2,130
Feni,2016,1,Maximum,6,310
Feni,2016,1,Minimum,2,130
Feni,2016,2,Maximum,8,230
Feni,2016,2,Minimum,2,160
Feni,2016,3,Maximum,10,310
Feni,2016,3,Minimum,2,130
Feni,2016,4,Maximum,10,180
Feni,2016,4,Minimum,2,180
Feni,2016,5,Maximum,13,130
Feni,2016,5,Minimum,2,130
Feni,2016,6,Maximum,8,160
Feni,2016,6,Minimum,2,130
Feni,2016,7,Maximum,10,150
Feni,2016,7,Minimum,2,150
Feni,2016,8,Maximum,8,180
Feni,2016,8,Minimum,2,130
Feni,2016,9,Maximum,8,150
Feni,2016,9,Minimum,2,180
Feni,2016,10,Maximum,5,130
Feni,2016,10,Minimum,2,150
Feni,2016,11,Maximum,4,40
Feni,2016,11,Minimum,2,110
Feni,2016,12,Maximum,4,180
Feni,2016,12,Minimum,2,50
Feni,2017,1,Maximum,6,310
Feni,2017,1,Minimum,2,310
Feni,2017,2,Maximum,8,180
Feni,2017,2,Minimum,2,310
Feni,2017,3,Maximum,10,310
Feni,2017,3,Minimum,2,310
Feni,2017,4,Maximum,12,180
Feni,2017,4,Minimum,2,180
Feni,2017,5,Maximum,20,310
Feni,2017,5,Minimum,1,180
Feni,2017,6,Maximum,9,180
Feni,2017,6,Minimum,1,180
Feni,2017,7,Maximum,9,180
Feni,2017,7,Minimum,2,180
Feni,2017,8,Maximum,8,180
Feni,2017,8,Minimum,2,180
Feni,2017,9,Maximum,8,180
Feni,2017,9,Minimum,2,130
Feni,2017,10,Maximum,6,180
Feni,2017,10,Minimum,2,180
Feni,2017,11,Maximum,6,310
Feni,2017,11,Minimum,2,360
Feni,2017,12,Maximum,5,310
Feni,2017,12,Minimum,2,360
Feni,2018,1,Maximum,8,310
Feni,2018,1,Minimum,2,250
Feni,2018,2,Maximum,8,310
Feni,2018,2,Minimum,1,360
Feni,2018,3,Maximum,7,180
Feni,2018,3,Minimum,1,140
Feni,2018,4,Maximum,6,150
Feni,2018,4,Minimum,1,50
Feni,2018,5,Maximum,8,310
Feni,2018,5,Minimum,1,180
Feni,2018,6,Maximum,8,180
Feni,2018,6,Minimum,1,180
Feni,2018,7,Maximum,8,180
Feni,2018,7,Minimum,1,160
Feni,2018,8,Maximum,10,180
Feni,2018,8,Minimum,1,140
Feni,2018,9,Maximum,8,310
Feni,2018,9,Minimum,1,150
Feni,2018,10,Maximum,33,20
Feni,2018,10,Minimum,1,40
Feni,2018,11,Maximum,4,360
Feni,2018,11,Minimum,1,360
Feni,2018,12,Maximum,6,310
Feni,2018,12,Minimum,1,80
Feni,2019,1,Maximum,2.5,330
Feni,2019,1,Minimum,1,320
Feni,2019,2,Maximum,4,310
Feni,2019,2,Minimum,1,350
Feni,2019,3,Maximum,3,310
Feni,2019,3,Minimum,1,360
Feni,2019,4,Maximum,5,180
Feni,2019,4,Minimum,1,120
Feni,2019,5,Maximum,7.5,190
Feni,2019,5,Minimum,1,180
Feni,2019,6,Maximum,4,180
Feni,2019,6,Minimum,1,150
Feni,2019,7,Maximum,4,180
Feni,2019,7,Minimum,1,180
Feni,2019,8,Maximum,4,180
Feni,2019,8,Minimum,1,170
Feni,2019,9,Maximum,3,180
Feni,2019,9,Minimum,1,180
Feni,2019,10,Maximum,3,360
Feni,2019,10,Minimum,1,160
Feni,2019,11,Maximum,4,80
Feni,2019,11,Minimum,1,80
Feni,2019,12,Maximum,2.5,310
Feni,2019,12,Minimum,1,350
Feni,2020,1,Maximum,2,330
Feni,2020,1,Minimum,1,350
Feni,2020,2,Maximum,3,130
Feni,2020,2,Minimum,1,160
Feni,2020,3,Maximum,2.5,320
Feni,2020,3,Minimum,1,350
Feni,2020,4,Maximum,4,360
Feni,2020,4,Minimum,1,180
Feni,2020,5,Maximum,6,130
Feni,2020,5,Minimum,1,160
Feni,2020,6,Maximum,4,180
Feni,2020,6,Minimum,1,190
Feni,2020,7,Maximum,4,130
Feni,2020,7,Minimum,1,170
Feni,2020,8,Maximum,3,180
Feni,2020,8,Minimum,1,180
Feni,2020,9,Maximum,2.5,180
Feni,2020,9,Minimum,1,180
Feni,2020,10,Maximum,4,150
Feni,2020,10,Minimum,1,180
Feni,2020,11,Maximum,2,360
Feni,2020,11,Minimum,1,360
Feni,2020,12,Maximum,2,360
Feni,2020,12,Minimum,1,360
Feni,2021,1,Maximum,2,310
Feni,2021,1,Minimum,1,350
Feni,2021,2,Maximum,2,310
Feni,2021,2,Minimum,1,360
Feni,2021,3,Maximum,2.5,180
Feni,2021,3,Minimum,1,180
Feni,2021,4,Maximum,4.5,310
Feni,2021,4,Minimum,2,180
Feni,2021,5,Maximum,3,210
Feni,2021,5,Minimum,1,220
Feni,2021,6,Maximum,2.5,180
Feni,2021,6,Minimum,1,180
Feni,2021,7,Maximum,4,210
Feni,2021,7,Minimum,1,180
Feni,2021,8,Maximum,2.5,180
Feni,2021,8,Minimum,1,180
Feni,2021,9,Maximum,2,130
Feni,2021,9,Minimum,1,130
Feni,2021,10,Maximum,3,180
Feni,2021,10,Minimum,2,130
Feni,2021,11,Maximum,2,360
Feni,2021,11,Minimum,2,360
Feni,2021,12,Maximum,2.5,110
Feni,2021,12,Minimum,1,310
Feni,2022,1,Maximum,1.5,270
Feni,2022,1,Minimum,2,360
Feni,2022,2,Maximum,4,360
Feni,2022,2,Minimum,1,360
Feni,2022,3,Maximum,4,250
Feni,2022,3,Minimum,2,230
Feni,2022,4,Maximum,5,210
Feni,2022,4,Minimum,2,180
Feni,2022,5,Maximum,3,180
Feni,2022,5,Minimum,1,180
Feni,2022,6,Maximum,4,180
Feni,2022,6,Minimum,1,180
Feni,2022,7,Maximum,3,150
Feni,2022,7,Minimum,2,180
Feni,2022,8,Maximum,4,180
Feni,2022,8,Minimum,2,180
Feni,2022,9,Maximum,3,160
Feni,2022,9,Minimum,2,180
Feni,2022,10,Maximum,10,110
Feni,2022,10,Minimum,2,360
Feni,2022,11,Maximum,2,360
Feni,2022,11,Minimum,2,330
Feni,2022,12,Minimum,2,270
Feni,2023,1,Maximum,1.5,310
Feni,2023,1,Minimum,2,330
Feni,2023,2,Maximum,2.5,230
Feni,2023,2,Minimum,2,180
Feni,2023,3,Maximum,2.5,310
Feni,2023,3,Minimum,2,180
Feni,2023,4,Maximum,4,230
Feni,2023,4,Minimum,2,180
Feni,2023,5,Maximum,4,180
Feni,2023,5,Minimum,2,130
Feni,2023,6,Maximum,6,180
Feni,2023,6,Minimum,1,180
Feni,2023,7,Maximum,3,210
Feni,2023,7,Minimum,2,180
Feni,2023,8,Maximum,3,210
Feni,2023,8,Minimum,1,350
Feni,2023,9,Maximum,2,180
Feni,2023,9,Minimum,1,90
Feni,2023,10,Maximum,2.5,310
Feni,2023,10,Minimum,1,110
Feni,2023,11,Maximum,6,180
Feni,2023,11,Minimum,1,360
Feni,2023,12,Maximum,17.5,10
Feni,2023,12,Minimum,1,350
Feni,2024,1,Maximum,2,310
Feni,2024,1,Minimum,1,350
Feni,2024,2,Maximum,6,180
Feni,2024,2,Minimum,1,340
Feni,2024,3,Maximum,2,180
Feni,2024,3,Minimum,1,140
Feni,2024,4,Maximum,4,180
Feni,2024,4,Minimum,1,180
Feni,2024,5,Maximum,6,170
Feni,2024,5,Minimum,1,180
Feni,2024,6,Maximum,4,180
Feni,2024,6,Minimum,1,120
Hatiya,2011,1,Maximum,4,50
Hatiya,2011,2,Maximum,6,360
Hatiya,2011,3,Maximum,15,130
Hatiya,2011,4,Maximum,6,220
Hatiya,2011,5,Maximum,12,200
Hatiya,2011,6,Maximum,18,180
Hatiya,2011,7,Maximum,8,180
Hatiya,2011,8,Maximum,9,120
Hatiya,2011,9,Maximum,10,180
Hatiya,2011,10,Maximum,9,90
Hatiya,2011,11,Maximum,3,60
Hatiya,2011,12,Maximum,3,360
Hatiya,2012,1,Maximum,5,360
Hatiya,2012,2,Maximum,8,180
Hatiya,2012,3,Maximum,8,190
Hatiya,2012,4,Maximum,15,90
Hatiya,2012,5,Maximum,10,360
Hatiya,2012,6,Maximum,8,180
Hatiya,2012,7,Maximum,8,180
Hatiya,2012,8,Maximum,8,160
Hatiya,2012,9,Maximum,9,150
Hatiya,2012,10,Maximum,15,220
Hatiya,2012,11,Maximum,3,30
Hatiya,2012,12,Maximum,4,360
Hatiya,2013,1,Maximum,5,360
Hatiya,2013,2,Maximum,7,350
Hatiya,2013,3,Maximum,6,340
Hatiya,2013,4,Maximum,12,180
Hatiya,2013,5,Maximum,22,90
Hatiya,2013,6,Maximum,13,160
Hatiya,2013,7,Maximum,12,180
Hatiya,2013,8,Maximum,9,160
Hatiya,2013,9,Maximum,6,130
Hatiya,2013,10,Maximum,8,90
Hatiya,2013,11,Maximum,2,360
Hatiya,2013,12,Maximum,3,30
Hatiya,2014,1,Maximum,5,360
Hatiya,2014,2,Maximum,8,320
Hatiya,2014,3,Maximum,8,310
Hatiya,2014,4,Maximum,14,320
Hatiya,2014,5,Maximum,21,230
Hatiya,2014,6,Maximum,5,180
Hatiya,2014,7,Maximum,12,180
Hatiya,2014,8,Maximum,7,130
Hatiya,2014,9,Maximum,12,280
Hatiya,2014,10,Maximum,4,90
Hatiya,2014,11,Maximum,3,360
Hatiya,2014,12,Maximum,3,330
Hatiya,2015,1,Maximum,3,310
Hatiya,2015,1,Minimum,1,360
Hatiya,2015,2,Maximum,3,180
Hatiya,2015,2,Minimum,1,40
Hatiya,2015,3,Maximum,4,360
Hatiya,2015,3,Minimum,1,180
Hatiya,2015,4,Maximum,8,130
Hatiya,2015,4,Minimum,1,220
Hatiya,2015,5,Maximum,6,130
Hatiya,2015,5,Minimum,1,180
Hatiya,2015,6,Maximum,7,130
Hatiya,2015,6,Minimum,1,180
Hatiya,2015,7,Maximum,12,90
Hatiya,2015,7,Minimum,1,230
Hatiya,2015,8,Maximum,10,180
Hatiya,2015,8,Minimum,1,180
Hatiya,2015,9,Maximum,8,180
Hatiya,2015,9,Minimum,1,180
Hatiya,2015,10,Maximum,14,90
Hatiya,2015,10,Minimum,1,180
Hatiya,2015,11,Maximum,2,360
Hatiya,2015,11,Minimum,1,270
Hatiya,2015,12,Maximum,3,130
Hatiya,2015,12,Minimum,1,230
Hatiya,2016,1,Maximum,3,180
Hatiya,2016,1,Minimum,1,310
Hatiya,2016,2,Maximum,8,180
Hatiya,2016,2,Minimum,1,300
Hatiya,2016,3,Maximum,4,180
Hatiya,2016,3,Minimum,1,180
Hatiya,2016,4,Maximum,16,180
Hatiya,2016,4,Minimum,1,180
Hatiya,2016,5,Maximum,25,130
Hatiya,2016,5,Minimum,1,180
Hatiya,2016,6,Maximum,7,130
Hatiya,2016,6,Minimum,1,180
Hatiya,2016,7,Maximum,10,130
Hatiya,2016,7,Minimum,1,130
Hatiya,2016,8,Maximum,15,120
Hatiya,2016,8,Minimum,1,130
Hatiya,2016,9,Maximum,10,130
Hatiya,2016,9,Minimum,1,180
Hatiya,2016,10,Maximum,12,90
Hatiya,2016,10,Minimum,1,180
Hatiya,2016,11,Maximum,10,130
Hatiya,2016,11,Minimum,1,270
Hatiya,2016,12,Maximum,1,340
Hatiya,2016,12,Minimum,1,360
Hatiya,2017,1,Maximum,3,360
Hatiya,2017,1,Minimum,1,360
Hatiya,2017,2,Maximum,4,180
Hatiya,2017,2,Minimum,1,50
Hatiya,2017,3,Maximum,12,180
Hatiya,2017,3,Minimum,1,230
Hatiya,2017,4,Maximum,22,50
Hatiya,2017,4,Minimum,1,270
Hatiya,2017,5,Maximum,20,360
Hatiya,2017,5,Minimum,1,130
Hatiya,2017,6,Maximum,20,180
Hatiya,2017,6,Minimum,1,210
Hatiya,2017,7,Maximum,5,130
Hatiya,2017,7,Minimum,1,130
Hatiya,2017,8,Maximum,8,270
Hatiya,2017,8,Minimum,1,180
Hatiya,2017,9,Maximum,5,150
Hatiya,2017,9,Minimum,1,180
Hatiya,2017,10,Maximum,12,180
Hatiya,2017,10,Minimum,1,130
Hatiya,2017,11,Maximum,3,360
Hatiya,2017,11,Minimum,1,270
Hatiya,2017,12,Maximum,6,160
Hatiya,2017,12,Minimum,1,360
Hatiya,2018,1,Maximum,4,320
Hatiya,2018,1,Minimum,1,300
Hatiya,2018,2,Maximum,5,90
Hatiya,2018,2,Minimum,1,50
Hatiya,2018,3,Maximum,15,360
Hatiya,2018,3,Minimum,1,270
Hatiya,2018,4,Maximum,9,320
Hatiya,2018,4,Minimum,1,280
Hatiya,2018,5,Maximum,10,120
Hatiya,2018,5,Minimum,1,180
Hatiya,2018,6,Maximum,12,180
Hatiya,2018,6,Minimum,1,150
Hatiya,2018,7,Maximum,10,140
Hatiya,2018,7,Minimum,1,140
Hatiya,2018,8,Maximum,12,180
Hatiya,2018,8,Minimum,1,180
Hatiya,2018,9,Maximum,16,130
Hatiya,2018,9,Minimum,1,90
Hatiya,2018,10,Maximum,8,150
Hatiya,2018,10,Minimum,1,300
Hatiya,2018,11,Maximum,2,130
Hatiya,2018,11,Minimum,1,270
Hatiya,2018,12,Maximum,5,360
Hatiya,2018,12,Minimum,1,320
Hatiya,2019,1,Maximum,1.5,280
Hatiya,2019,1,Minimum,1,360
Hatiya,2019,2,Maximum,4,360
Hatiya,2019,2,Minimum,1,360
Hatiya,2019,3,Maximum,3.5,50
Hatiya,2019,3,Minimum,1,150
Hatiya,2019,4,Maximum,5,360
Hatiya,2019,4,Minimum,1,120
Hatiya,2019,5,Maximum,17.5,180
Hatiya,2019,5,Minimum,1,180
Hatiya,2019,6,Maximum,6,50
Hatiya,2019,6,Minimum,1,180
Hatiya,2019,7,Maximum,4,180
Hatiya,2019,7,Minimum,1,180
Hatiya,2019,8,Maximum,16.5,120
Hatiya,2019,8,Minimum,1,130
Hatiya,2019,9,Maximum,6,130
Hatiya,2019,9,Minimum,1,230
Hatiya,2019,10,Maximum,1.5,40
Hatiya,2019,10,Minimum,1,180
Hatiya,2019,11,Maximum,4,180
Hatiya,2019,11,Minimum,1,360
Hatiya,2019,12,Maximum,2,360
Hatiya,2019,12,Minimum,1,320
Hatiya,2020,1,Maximum,2,360
Hatiya,2020,1,Minimum,1,360
Hatiya,2020,2,Maximum,2,320
Hatiya,2020,2,Minimum,1,360
Hatiya,2020,3,Maximum,2,320
Hatiya,2020,3,Minimum,1,230
Hatiya,2020,4,Maximum,6,280
Hatiya,2020,4,Minimum,1,280
Hatiya,2020,5,Maximum,22.5,180
Hatiya,2020,5,Minimum,1,180
Hatiya,2020,6,Maximum,3.5,180
Hatiya,2020,6,Minimum,1,280
Hatiya,2020,7,Maximum,3,220
Hatiya,2020,7,Minimum,1,320
Hatiya,2020,8,Maximum,7.5,130
Hatiya,2020,8,Minimum,1,50
Hatiya,2020,9,Maximum,6,130
Hatiya,2020,9,Minimum,1,220
Hatiya,2020,10,Maximum,6,130
Hatiya,2020,10,Minimum,1,180
Hatiya,2020,11,Maximum,3,180
Hatiya,2020,11,Minimum,1,180
Hatiya,2020,12,Maximum,1.5,50
Hatiya,2020,12,Minimum,1,280
Hatiya,2021,1,Maximum,2,180
Hatiya,2021,1,Minimum,1,300
Hatiya,2021,2,Maximum,2.5,340
Hatiya,2021,2,Minimum,1,210
Hatiya,2021,3,Maximum,4.5,230
Hatiya,2021,3,Minimum,1,180
Hatiya,2021,4,Maximum,4.5,100
Hatiya,2021,4,Minimum,1,180
Hatiya,2021,5,Maximum,11,130
Hatiya,2021,5,Minimum,1,140
Hatiya,2021,6,Maximum,3.5,180
Hatiya,2021,6,Minimum,1,140
Hatiya,2021,7,Maximum,3,130
Hatiya,2021,7,Minimum,1,280
Hatiya,2021,8,Maximum,2.5,180
Hatiya,2021,8,Minimum,1,210
Hatiya,2021,9,Maximum,6,180
Hatiya,2021,9,Minimum,1,180
Hatiya,2021,10,Maximum,3.5,140
Hatiya,2021,10,Minimum,1,180
Hatiya,2021,11,Maximum,1,360
Hatiya,2021,11,Minimum,1,180
Hatiya,2021,12,Maximum,2,330
Hatiya,2021,12,Minimum,1,50
Hatiya,2022,1,Maximum,3.5,340
Hatiya,2022,1,Minimum,1,200
Hatiya,2022,2,Maximum,2.5,210
Hatiya,2022,2,Minimum,1,120
Hatiya,2022,3,Maximum,2.5,180
Hatiya,2022,3,Minimum,1,360
Hatiya,2022,4,Maximum,6,180
Hatiya,2022,4,Minimum,1,180
Hatiya,2022,5,Maximum,3,210
Hatiya,2022,5,Minimum,2,230
Hatiya,2022,6,Maximum,2.5,180
Hatiya,2022,6,Minimum,1,180
Hatiya,2022,7,Maximum,3,180
Hatiya,2022,7,Minimum,1,160
Hatiya,2022,8,Maximum,6,170
Hatiya,2022,8,Minimum,1,130
Hatiya,2022,9,Maximum,4,200
Hatiya,2022,9,Minimum,1,210
Hatiya,2022,10,Maximum,16,50
Hatiya,2022,10,Minimum,1,100
Hatiya,2022,11,Maximum,2,340
Hatiya,2022,11,Minimum,1,360
Hatiya,2022,12,Maximum,1.5,330
Hatiya,2022,12,Minimum,1,90
Hatiya,2023,1,Maximum,2,360
Hatiya,2023,1,Minimum,1,360
Hatiya,2023,2,Maximum,2.5,160
Hatiya,2023,2,Minimum,1,360
Hatiya,2023,3,Maximum,6,20
Hatiya,2023,3,Minimum,1,60
Hatiya,2023,4,Maximum,7,280
Hatiya,2023,4,Minimum,1,140
Hatiya,2023,5,Maximum,9,130
Hatiya,2023,5,Minimum,1,180
Hatiya,2023,6,Maximum,6,140
Hatiya,2023,6,Minimum,1,360
Hatiya,2023,7,Maximum,5,150
Hatiya,2023,7,Minimum,1,120
Hatiya,2023,8,Maximum,7.5,140
Hatiya,2023,8,Minimum,1,180
Hatiya,2023,9,Maximum,6,180
Hatiya,2023,9,Minimum,1,180
Hatiya,2023,10,Maximum,2.5,130
Hatiya,2023,10,Minimum,1,180
Hatiya,2023,11,Maximum,25.5,180
Hatiya,2023,11,Minimum,1,50
Hatiya,2023,12,Maximum,2,330
Hatiya,2023,12,Minimum,1,60
Hatiya,2024,1,Maximum,1.5,360
Hatiya,2024,1,Minimum,1,360
Hatiya,2024,2,Maximum,4.5,60
Hatiya,2024,2,Minimum,1,360
Ishurdi,2011,1,Maximum,8,310
Ishurdi,2011,2,Maximum,8,310
Ishurdi,2011,3,Maximum,10,270
Ishurdi,2011,4,Maximum,9,270
Ishurdi,2011,5,Maximum,14,310
Ishurdi,2011,6,Maximum,10,90
Ishurdi,2011,7,Maximum,5,130
Ishurdi,2011,8,Maximum,8,130
Ishurdi,2011,9,Maximum,7,180
Ishurdi,2011,10,Maximum,5,310
Ishurdi,2011,11,Maximum,4,310
Ishurdi,2011,12,Maximum,5,360
Ishurdi,2012,1,Maximum,6,310
Ishurdi,2012,2,Maximum,6,310
Ishurdi,2012,3,Maximum,8,310
Ishurdi,2012,4,Maximum,8,270
Ishurdi,2012,5,Maximum,10,270
Ishurdi,2012,6,Maximum,12,360
Ishurdi,2012,7,Maximum,7,130
Ishurdi,2012,8,Maximum,8,130
Ishurdi,2012,9,Maximum,8,130
Ishurdi,2012,10,Maximum,4,210
Ishurdi,2012,11,Maximum,5,310
Ishurdi,2012,12,Maximum,4,360
Ishurdi,2013,1,Maximum,7,310
Ishurdi,2013,2,Maximum,6,310
Ishurdi,2013,3,Maximum,8,310
Ishurdi,2013,4,Maximum,9,270
Ishurdi,2013,5,Maximum,12,130
Ishurdi,2013,6,Maximum,7,270
Ishurdi,2013,7,Maximum,10,130
Ishurdi,2013,8,Maximum,10,130
Ishurdi,2013,9,Maximum,8,130
Ishurdi,2013,10,Maximum,8,360
Ishurdi,2013,11,Maximum,10,360
Ishurdi,2013,12,Maximum,7,310
Ishurdi,2014,1,Maximum,7,360
Ishurdi,2014,2,Maximum,4,310
Ishurdi,2014,3,Maximum,14,230
Ishurdi,2014,4,Maximum,10,50
Ishurdi,2014,5,Maximum,14,270
Ishurdi,2014,6,Maximum,8,270
Ishurdi,2014,7,Maximum,10,130
Ishurdi,2014,8,Maximum,13,90
Ishurdi,2014,9,Maximum,7,130
Ishurdi,2014,10,Maximum,4,50
Ishurdi,2014,11,Maximum,3,360
Ishurdi,2014,12,Maximum,6,270
Ishurdi,2015,1,Maximum,4,360
Ishurdi,2015,1,Minimum,1,310
Ishurdi,2015,2,Maximum,4,180
Ishurdi,2015,2,Minimum,1,310
Ishurdi,2015,3,Maximum,6,310
Ishurdi,2015,3,Minimum,1,310
Ishurdi,2015,4,Maximum,12,270
Ishurdi,2015,4,Minimum,1,180
Ishurdi,2015,5,Maximum,8,90
Ishurdi,2015,5,Minimum,1,130
Ishurdi,2015,6,Maximum,8,130
Ishurdi,2015,6,Minimum,1,180
Ishurdi,2015,7,Maximum,8,50
Ishurdi,2015,7,Minimum,1,180
Ishurdi,2015,8,Maximum,8,180
Ishurdi,2015,8,Minimum,1,130
Ishurdi,2015,9,Maximum,5,130
Ishurdi,2015,9,Minimum,1,180
Ishurdi,2015,10,Maximum,3,90
Ishurdi,2015,10,Minimum,1,130
Ishurdi,2015,11,Maximum,3,360
Ishurdi,2015,11,Minimum,1,90
Ishurdi,2015,12,Maximum,6,360
Ishurdi,2015,12,Minimum,1,270
Ishurdi,2016,1,Maximum,5,360
Ishurdi,2016,1,Minimum,1,360
Ishurdi,2016,2,Maximum,5,270
Ishurdi,2016,2,Minimum,1,130
Ishurdi,2016,3,Maximum,5,180
Ishurdi,2016,3,Minimum,1,180
Ishurdi,2016,4,Maximum,12,180
Ishurdi,2016,4,Minimum,1,130
Ishurdi,2016,5,Maximum,7,130
Ishurdi,2016,5,Minimum,1,50
Ishurdi,2016,6,Maximum,4,180
Ishurdi,2016,6,Minimum,1,130
Ishurdi,2016,7,Maximum,8,180
Ishurdi,2016,7,Minimum,1,130
Ishurdi,2016,8,Maximum,12,130
Ishurdi,2016,8,Minimum,1,130
Ishurdi,2016,9,Maximum,4,180
Ishurdi,2016,9,Minimum,1,180
Ishurdi,2016,10,Maximum,5,360
