Station_Name,Year,Month,Measure,Type,Value,Source_Organization,Source_File,Source_Sheet,Block
Bogura,2011,12,Temperature,Minimum,13.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,1,Temperature,Minimum,12.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,2,Temperature,Minimum,13.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,3,Temperature,Minimum,19.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,4,Temperature,Minimum,22.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,5,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,6,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,7,Temperature,Minimum,26.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,8,Temperature,Minimum,26.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,9,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,10,Temperature,Minimum,22.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,11,Temperature,Minimum,17.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2012,12,Temperature,Minimum,13,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,1,Temperature,Minimum,10.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,2,Temperature,Minimum,15.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,3,Temperature,Minimum,19.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,5,Temperature,Minimum,24.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,6,Temperature,Minimum,26.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,7,Temperature,Minimum,26.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,8,Temperature,Minimum,26.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,9,Temperature,Minimum,26.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,10,Temperature,Minimum,23.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,11,Temperature,Minimum,17.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2013,12,Temperature,Minimum,14.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,1,Temperature,Minimum,12.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,2,Temperature,Minimum,13.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,3,Temperature,Minimum,18.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,4,Temperature,Minimum,23.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,5,Temperature,Minimum,25.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,6,Temperature,Minimum,26,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,7,Temperature,Minimum,26.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,8,Temperature,Minimum,26.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,9,Temperature,Minimum,25.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,10,Temperature,Minimum,23.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,11,Temperature,Minimum,17.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2014,12,Temperature,Minimum,13.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,1,Temperature,Minimum,12.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,2,Temperature,Minimum,15.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,3,Temperature,Minimum,18.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,4,Temperature,Minimum,21.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,5,Temperature,Minimum,23.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,6,Temperature,Minimum,25.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,7,Temperature,Minimum,25.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,8,Temperature,Minimum,26.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,9,Temperature,Minimum,25.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,10,Temperature,Minimum,23.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,11,Temperature,Minimum,18.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2015,12,Temperature,Minimum,13.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,1,Temperature,Minimum,11.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,2,Temperature,Minimum,16.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,3,Temperature,Minimum,20.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,4,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,5,Temperature,Minimum,23.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,6,Temperature,Minimum,26.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,7,Temperature,Minimum,26.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,8,Temperature,Minimum,27.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,9,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,10,Temperature,Minimum,24.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,11,Temperature,Minimum,18.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Bogura,2016,12,Temperature,Minimum,15.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,1,Temperature,Minimum,10.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,2,Temperature,Minimum,15.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,3,Temperature,Minimum,19.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,4,Temperature,Minimum,21.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,5,Temperature,Minimum,23.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,6,Temperature,Minimum,25.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,7,Temperature,Minimum,26.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,8,Temperature,Minimum,26.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,9,Temperature,Minimum,26.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,10,Temperature,Minimum,23.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,11,Temperature,Minimum,16.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2011,12,Temperature,Minimum,13.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,1,Temperature,Minimum,12.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,2,Temperature,Minimum,13.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,3,Temperature,Minimum,19.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,4,Temperature,Minimum,22,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,5,Temperature,Minimum,24.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,6,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,7,Temperature,Minimum,26.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,8,Temperature,Minimum,26.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,9,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,10,Temperature,Minimum,23,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,11,Temperature,Minimum,16.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2012,12,Temperature,Minimum,13.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,1,Temperature,Minimum,10.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,2,Temperature,Minimum,15.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,3,Temperature,Minimum,19.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,4,Temperature,Minimum,22.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,5,Temperature,Minimum,23.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,6,Temperature,Minimum,26.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,7,Temperature,Minimum,26.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,8,Temperature,Minimum,26.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,9,Temperature,Minimum,26.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,10,Temperature,Minimum,23.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,11,Temperature,Minimum,16,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2013,12,Temperature,Minimum,13.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,1,Temperature,Minimum,12.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,2,Temperature,Minimum,14,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,3,Temperature,Minimum,18.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,4,Temperature,Minimum,22,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,5,Temperature,Minimum,24.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,6,Temperature,Minimum,26.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,7,Temperature,Minimum,26.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,8,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,9,Temperature,Minimum,25.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,10,Temperature,Minimum,23.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,11,Temperature,Minimum,18,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2014,12,Temperature,Minimum,13.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,1,Temperature,Minimum,13.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,2,Temperature,Minimum,15.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,3,Temperature,Minimum,18.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,4,Temperature,Minimum,21.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,5,Temperature,Minimum,24,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,6,Temperature,Minimum,26,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,7,Temperature,Minimum,26.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,8,Temperature,Minimum,26.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,9,Temperature,Minimum,26,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,10,Temperature,Minimum,23.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,11,Temperature,Minimum,18,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2015,12,Temperature,Minimum,13.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,1,Temperature,Minimum,12,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,2,Temperature,Minimum,16.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,3,Temperature,Minimum,20.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,4,Temperature,Minimum,24.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,5,Temperature,Minimum,23.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,6,Temperature,Minimum,26.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,7,Temperature,Minimum,26.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,8,Temperature,Minimum,26.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,9,Temperature,Minimum,26.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,10,Temperature,Minimum,24.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,11,Temperature,Minimum,18.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Mymensingh,2016,12,Temperature,Minimum,14.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,1,Temperature,Minimum,12,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,2,Temperature,Minimum,15.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,3,Temperature,Minimum,19.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,4,Temperature,Minimum,22,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,5,Temperature,Minimum,23.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,6,Temperature,Minimum,25.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,7,Temperature,Minimum,25.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,8,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,9,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,10,Temperature,Minimum,23.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,11,Temperature,Minimum,17.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2011,12,Temperature,Minimum,15.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,1,Temperature,Minimum,13.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,2,Temperature,Minimum,14.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,3,Temperature,Minimum,20.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,4,Temperature,Minimum,20.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,5,Temperature,Minimum,23.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,6,Temperature,Minimum,24.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,7,Temperature,Minimum,26,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,8,Temperature,Minimum,25.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,9,Temperature,Minimum,25.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,10,Temperature,Minimum,22.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,11,Temperature,Minimum,18.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2012,12,Temperature,Minimum,14.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,1,Temperature,Minimum,11.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,2,Temperature,Minimum,15.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,3,Temperature,Minimum,19.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,4,Temperature,Minimum,21.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,5,Temperature,Minimum,22.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,6,Temperature,Minimum,25.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,7,Temperature,Minimum,25.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,8,Temperature,Minimum,25.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,9,Temperature,Minimum,25.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,10,Temperature,Minimum,23.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,11,Temperature,Minimum,17.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2013,12,Temperature,Minimum,14.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,1,Temperature,Minimum,13,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,2,Temperature,Minimum,14.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,3,Temperature,Minimum,18,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,4,Temperature,Minimum,21.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,5,Temperature,Minimum,23.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,6,Temperature,Minimum,25.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,7,Temperature,Minimum,25.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,8,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,9,Temperature,Minimum,24.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,10,Temperature,Minimum,23,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,11,Temperature,Minimum,18.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2014,12,Temperature,Minimum,15.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,1,Temperature,Minimum,14.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,2,Temperature,Minimum,15,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,3,Temperature,Minimum,18.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,4,Temperature,Minimum,20.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,5,Temperature,Minimum,22.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,6,Temperature,Minimum,25.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,7,Temperature,Minimum,25.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,8,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,9,Temperature,Minimum,25.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,10,Temperature,Minimum,23.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,11,Temperature,Minimum,18.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2015,12,Temperature,Minimum,14.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,1,Temperature,Minimum,13.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,2,Temperature,Minimum,17.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,3,Temperature,Minimum,20.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,4,Temperature,Minimum,21.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,5,Temperature,Minimum,23.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,6,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,7,Temperature,Minimum,25.7,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,8,Temperature,Minimum,26.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,9,Temperature,Minimum,25.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,10,Temperature,Minimum,24.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,11,Temperature,Minimum,19.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Sylhet,2016,12,Temperature,Minimum,16.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,1,Temperature,Minimum,8.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,2,Temperature,Minimum,12.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,3,Temperature,Minimum,17.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,4,Temperature,Minimum,20.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,5,Temperature,Minimum,22.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,6,Temperature,Minimum,24.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,7,Temperature,Minimum,25.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,8,Temperature,Minimum,25.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,9,Temperature,Minimum,25.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,10,Temperature,Minimum,22.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,11,Temperature,Minimum,14.8,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2011,12,Temperature,Minimum,12,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,1,Temperature,Minimum,9.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,2,Temperature,Minimum,10.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,3,Temperature,Minimum,18.2,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,4,Temperature,Minimum,20.9,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,5,Temperature,Minimum,23.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,6,Temperature,Minimum,24.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,7,Temperature,Minimum,25.4,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,8,Temperature,Minimum,25.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,9,Temperature,Minimum,25.1,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,10,Temperature,Minimum,22,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,11,Temperature,Minimum,16.3,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2012,12,Temperature,Minimum,11.6,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
Srimangal,2013,1,Temperature,Minimum,7.5,BBS,BBS_Time_Series_Environmental_Database.xlsx,T1.02,B01
